"Game Id","School","Conference","HomeAway","Points","Stat Category","Stat"
"401520152","BYU","Big 12","home","14","fumblesRecovered","0"
"401520152","BYU","Big 12","home","14","rushingTDs","2"
"401520152","BYU","Big 12","home","14","puntReturnYards","22"
"401520152","BYU","Big 12","home","14","puntReturnTDs","0"
"401520152","BYU","Big 12","home","14","puntReturns","5"
"401520152","BYU","Big 12","home","14","passingTDs","0"
"401520152","BYU","Big 12","home","14","kickReturnYards","21"
"401520152","BYU","Big 12","home","14","kickReturnTDs","0"
"401520152","BYU","Big 12","home","14","kickReturns","1"
"401520152","BYU","Big 12","home","14","kickingPoints","2"
"401520152","BYU","Big 12","home","14","interceptionYards","0"
"401520152","BYU","Big 12","home","14","interceptionTDs","0"
"401520152","BYU","Big 12","home","14","passesIntercepted","3"
"401520152","BYU","Big 12","home","14","tacklesForLoss","6"
"401520152","BYU","Big 12","home","14","defensiveTDs","0"
"401520152","BYU","Big 12","home","14","tackles","27"
"401520152","BYU","Big 12","home","14","sacks","1"
"401520152","BYU","Big 12","home","14","qbHurries","7"
"401520152","BYU","Big 12","home","14","passesDeflected","4"
"401520152","BYU","Big 12","home","14","possessionTime","31:33"
"401520152","BYU","Big 12","home","14","interceptions","0"
"401520152","BYU","Big 12","home","14","fumblesLost","0"
"401520152","BYU","Big 12","home","14","turnovers","0"
"401520152","BYU","Big 12","home","14","totalPenaltiesYards","8-66"
"401520152","BYU","Big 12","home","14","yardsPerRushAttempt","3.3"
"401520152","BYU","Big 12","home","14","rushingAttempts","34"
"401520152","BYU","Big 12","home","14","rushingYards","112"
"401520152","BYU","Big 12","home","14","yardsPerPass","4.4"
"401520152","BYU","Big 12","home","14","completionAttempts","20-33"
"401520152","BYU","Big 12","home","14","netPassingYards","145"
"401520152","BYU","Big 12","home","14","totalYards","257"
"401520152","BYU","Big 12","home","14","fourthDownEff","1-3"
"401520152","BYU","Big 12","home","14","thirdDownEff","5-16"
"401520152","BYU","Big 12","home","14","firstDowns","12"
"401520152","Sam Houston State","Conference USA","away","0","fumblesRecovered","0"
"401520152","Sam Houston State","Conference USA","away","0","rushingTDs","0"
"401520152","Sam Houston State","Conference USA","away","0","puntReturnYards","17"
"401520152","Sam Houston State","Conference USA","away","0","puntReturnTDs","0"
"401520152","Sam Houston State","Conference USA","away","0","puntReturns","4"
"401520152","Sam Houston State","Conference USA","away","0","passingTDs","0"
"401520152","Sam Houston State","Conference USA","away","0","tacklesForLoss","3"
"401520152","Sam Houston State","Conference USA","away","0","defensiveTDs","0"
"401520152","Sam Houston State","Conference USA","away","0","tackles","38"
"401520152","Sam Houston State","Conference USA","away","0","sacks","0"
"401520152","Sam Houston State","Conference USA","away","0","qbHurries","3"
"401520152","Sam Houston State","Conference USA","away","0","passesDeflected","5"
"401520152","Sam Houston State","Conference USA","away","0","possessionTime","28:27"
"401520152","Sam Houston State","Conference USA","away","0","interceptions","3"
"401520152","Sam Houston State","Conference USA","away","0","fumblesLost","0"
"401520152","Sam Houston State","Conference USA","away","0","turnovers","3"
"401520152","Sam Houston State","Conference USA","away","0","totalPenaltiesYards","7-47"
"401520152","Sam Houston State","Conference USA","away","0","yardsPerRushAttempt","1.6"
"401520152","Sam Houston State","Conference USA","away","0","rushingAttempts","24"
"401520152","Sam Houston State","Conference USA","away","0","rushingYards","38"
"401520152","Sam Houston State","Conference USA","away","0","yardsPerPass","4.5"
"401520152","Sam Houston State","Conference USA","away","0","completionAttempts","18-33"
"401520152","Sam Houston State","Conference USA","away","0","netPassingYards","147"
"401520152","Sam Houston State","Conference USA","away","0","totalYards","185"
"401520152","Sam Houston State","Conference USA","away","0","fourthDownEff","0-1"
"401520152","Sam Houston State","Conference USA","away","0","thirdDownEff","2-14"
"401520152","Sam Houston State","Conference USA","away","0","firstDowns","11"
"401525828","BYU","Big 12","home","41","rushingTDs","2"
"401525828","BYU","Big 12","home","41","puntReturnYards","0"
"401525828","BYU","Big 12","home","41","puntReturnTDs","0"
"401525828","BYU","Big 12","home","41","puntReturns","1"
"401525828","BYU","Big 12","home","41","passingTDs","4"
"401525828","BYU","Big 12","home","41","kickReturnYards","87"
"401525828","BYU","Big 12","home","41","kickReturnTDs","0"
"401525828","BYU","Big 12","home","41","kickReturns","3"
"401525828","BYU","Big 12","home","41","kickingPoints","5"
"401525828","BYU","Big 12","home","41","interceptionYards","0"
"401525828","BYU","Big 12","home","41","interceptionTDs","0"
"401525828","BYU","Big 12","home","41","passesIntercepted","1"
"401525828","BYU","Big 12","home","41","fumblesRecovered","1"
"401525828","BYU","Big 12","home","41","totalFumbles","0"
"401525828","BYU","Big 12","home","41","tacklesForLoss","4"
"401525828","BYU","Big 12","home","41","defensiveTDs","0"
"401525828","BYU","Big 12","home","41","tackles","29"
"401525828","BYU","Big 12","home","41","sacks","0"
"401525828","BYU","Big 12","home","41","qbHurries","7"
"401525828","BYU","Big 12","home","41","passesDeflected","3"
"401525828","BYU","Big 12","home","41","possessionTime","28:41"
"401525828","BYU","Big 12","home","41","interceptions","1"
"401525828","BYU","Big 12","home","41","fumblesLost","0"
"401525828","BYU","Big 12","home","41","turnovers","1"
"401525828","BYU","Big 12","home","41","totalPenaltiesYards","3-25"
"401525828","BYU","Big 12","home","41","yardsPerRushAttempt","2.0"
"401525828","BYU","Big 12","home","41","rushingAttempts","23"
"401525828","BYU","Big 12","home","41","rushingYards","46"
"401525828","BYU","Big 12","home","41","yardsPerPass","10.9"
"401525828","BYU","Big 12","home","41","completionAttempts","22-32"
"401525828","BYU","Big 12","home","41","netPassingYards","348"
"401525828","BYU","Big 12","home","41","totalYards","394"
"401525828","BYU","Big 12","home","41","fourthDownEff","2-2"
"401525828","BYU","Big 12","home","41","thirdDownEff","3-9"
"401525828","BYU","Big 12","home","41","firstDowns","18"
"401525828","Southern Utah","UAC","away","16","rushingTDs","1"
"401525828","Southern Utah","UAC","away","16","puntReturnYards","-4"
"401525828","Southern Utah","UAC","away","16","puntReturnTDs","0"
"401525828","Southern Utah","UAC","away","16","puntReturns","4"
"401525828","Southern Utah","UAC","away","16","passingTDs","1"
"401525828","Southern Utah","UAC","away","16","kickingPoints","4"
"401525828","Southern Utah","UAC","away","16","interceptionYards","0"
"401525828","Southern Utah","UAC","away","16","interceptionTDs","0"
"401525828","Southern Utah","UAC","away","16","passesIntercepted","1"
"401525828","Southern Utah","UAC","away","16","fumblesRecovered","0"
"401525828","Southern Utah","UAC","away","16","totalFumbles","2"
"401525828","Southern Utah","UAC","away","16","tacklesForLoss","5"
"401525828","Southern Utah","UAC","away","16","defensiveTDs","0"
"401525828","Southern Utah","UAC","away","16","tackles","21"
"401525828","Southern Utah","UAC","away","16","sacks","0"
"401525828","Southern Utah","UAC","away","16","qbHurries","9"
"401525828","Southern Utah","UAC","away","16","passesDeflected","1"
"401525828","Southern Utah","UAC","away","16","possessionTime","31:19"
"401525828","Southern Utah","UAC","away","16","interceptions","1"
"401525828","Southern Utah","UAC","away","16","fumblesLost","1"
"401525828","Southern Utah","UAC","away","16","turnovers","2"
"401525828","Southern Utah","UAC","away","16","totalPenaltiesYards","5-43"
"401525828","Southern Utah","UAC","away","16","yardsPerRushAttempt","3.1"
"401525828","Southern Utah","UAC","away","16","rushingAttempts","27"
"401525828","Southern Utah","UAC","away","16","rushingYards","84"
"401525828","Southern Utah","UAC","away","16","yardsPerPass","7.9"
"401525828","Southern Utah","UAC","away","16","completionAttempts","17-33"
"401525828","Southern Utah","UAC","away","16","netPassingYards","262"
"401525828","Southern Utah","UAC","away","16","totalYards","346"
"401525828","Southern Utah","UAC","away","16","fourthDownEff","0-0"
"401525828","Southern Utah","UAC","away","16","thirdDownEff","8-16"
"401525828","Southern Utah","UAC","away","16","firstDowns","16"
"401525833","West Virginia","Big 12","home","56","rushingTDs","4"
"401525833","West Virginia","Big 12","home","56","puntReturnYards","37"
"401525833","West Virginia","Big 12","home","56","puntReturnTDs","0"
"401525833","West Virginia","Big 12","home","56","puntReturns","4"
"401525833","West Virginia","Big 12","home","56","passingTDs","4"
"401525833","West Virginia","Big 12","home","56","kickingPoints","8"
"401525833","West Virginia","Big 12","home","56","interceptionYards","29"
"401525833","West Virginia","Big 12","home","56","interceptionTDs","0"
"401525833","West Virginia","Big 12","home","56","passesIntercepted","2"
"401525833","West Virginia","Big 12","home","56","fumblesRecovered","0"
"401525833","West Virginia","Big 12","home","56","totalFumbles","2"
"401525833","West Virginia","Big 12","home","56","tacklesForLoss","14"
"401525833","West Virginia","Big 12","home","56","defensiveTDs","0"
"401525833","West Virginia","Big 12","home","56","tackles","23"
"401525833","West Virginia","Big 12","home","56","sacks","3"
"401525833","West Virginia","Big 12","home","56","qbHurries","4"
"401525833","West Virginia","Big 12","home","56","passesDeflected","3"
"401525833","West Virginia","Big 12","home","56","possessionTime","29:11"
"401525833","West Virginia","Big 12","home","56","interceptions","0"
"401525833","West Virginia","Big 12","home","56","fumblesLost","2"
"401525833","West Virginia","Big 12","home","56","turnovers","2"
"401525833","West Virginia","Big 12","home","56","totalPenaltiesYards","4-30"
"401525833","West Virginia","Big 12","home","56","yardsPerRushAttempt","6.2"
"401525833","West Virginia","Big 12","home","56","rushingAttempts","49"
"401525833","West Virginia","Big 12","home","56","rushingYards","304"
"401525833","West Virginia","Big 12","home","56","yardsPerPass","9.8"
"401525833","West Virginia","Big 12","home","56","completionAttempts","17-32"
"401525833","West Virginia","Big 12","home","56","netPassingYards","315"
"401525833","West Virginia","Big 12","home","56","totalYards","619"
"401525833","West Virginia","Big 12","home","56","fourthDownEff","3-5"
"401525833","West Virginia","Big 12","home","56","thirdDownEff","6-13"
"401525833","West Virginia","Big 12","home","56","firstDowns","30"
"401525833","Duquesne","NEC","away","17","rushingTDs","0"
"401525833","Duquesne","NEC","away","17","passingTDs","2"
"401525833","Duquesne","NEC","away","17","kickingPoints","5"
"401525833","Duquesne","NEC","away","17","fumblesRecovered","2"
"401525833","Duquesne","NEC","away","17","totalFumbles","0"
"401525833","Duquesne","NEC","away","17","tacklesForLoss","4"
"401525833","Duquesne","NEC","away","17","defensiveTDs","0"
"401525833","Duquesne","NEC","away","17","tackles","35"
"401525833","Duquesne","NEC","away","17","sacks","1"
"401525833","Duquesne","NEC","away","17","qbHurries","0"
"401525833","Duquesne","NEC","away","17","passesDeflected","4"
"401525833","Duquesne","NEC","away","17","possessionTime","30:49"
"401525833","Duquesne","NEC","away","17","interceptions","2"
"401525833","Duquesne","NEC","away","17","fumblesLost","0"
"401525833","Duquesne","NEC","away","17","turnovers","2"
"401525833","Duquesne","NEC","away","17","totalPenaltiesYards","3-35"
"401525833","Duquesne","NEC","away","17","yardsPerRushAttempt","0.1"
"401525833","Duquesne","NEC","away","17","rushingAttempts","28"
"401525833","Duquesne","NEC","away","17","rushingYards","3"
"401525833","Duquesne","NEC","away","17","yardsPerPass","7.2"
"401525833","Duquesne","NEC","away","17","completionAttempts","15-32"
"401525833","Duquesne","NEC","away","17","netPassingYards","231"
"401525833","Duquesne","NEC","away","17","totalYards","234"
"401525833","Duquesne","NEC","away","17","fourthDownEff","0-1"
"401525833","Duquesne","NEC","away","17","thirdDownEff","5-16"
"401525833","Duquesne","NEC","away","17","firstDowns","10"
"401525815","Kansas","Big 12","home","48","rushingTDs","4"
"401525815","Kansas","Big 12","home","48","passingTDs","2"
"401525815","Kansas","Big 12","home","48","kickReturnYards","61"
"401525815","Kansas","Big 12","home","48","kickReturnTDs","0"
"401525815","Kansas","Big 12","home","48","kickReturns","2"
"401525815","Kansas","Big 12","home","48","kickingPoints","12"
"401525815","Kansas","Big 12","home","48","interceptionYards","12"
"401525815","Kansas","Big 12","home","48","interceptionTDs","0"
"401525815","Kansas","Big 12","home","48","passesIntercepted","2"
"401525815","Kansas","Big 12","home","48","fumblesRecovered","0"
"401525815","Kansas","Big 12","home","48","totalFumbles","1"
"401525815","Kansas","Big 12","home","48","tacklesForLoss","9"
"401525815","Kansas","Big 12","home","48","defensiveTDs","0"
"401525815","Kansas","Big 12","home","48","tackles","26"
"401525815","Kansas","Big 12","home","48","sacks","1"
"401525815","Kansas","Big 12","home","48","qbHurries","2"
"401525815","Kansas","Big 12","home","48","passesDeflected","2"
"401525815","Kansas","Big 12","home","48","possessionTime","33:47"
"401525815","Kansas","Big 12","home","48","interceptions","0"
"401525815","Kansas","Big 12","home","48","fumblesLost","1"
"401525815","Kansas","Big 12","home","48","turnovers","1"
"401525815","Kansas","Big 12","home","48","totalPenaltiesYards","3-35"
"401525815","Kansas","Big 12","home","48","yardsPerRushAttempt","6.4"
"401525815","Kansas","Big 12","home","48","rushingAttempts","38"
"401525815","Kansas","Big 12","home","48","rushingYards","245"
"401525815","Kansas","Big 12","home","48","yardsPerPass","9.9"
"401525815","Kansas","Big 12","home","48","completionAttempts","22-28"
"401525815","Kansas","Big 12","home","48","netPassingYards","276"
"401525815","Kansas","Big 12","home","48","totalYards","521"
"401525815","Kansas","Big 12","home","48","fourthDownEff","1-2"
