"Game Id","School","Conference","HomeAway","Points","Stat Category","Stat"
"401525466","Syracuse","ACC","home","65","rushingTDs","1"
"401525466","Syracuse","ACC","home","65","puntReturnYards","72"
"401525466","Syracuse","ACC","home","65","puntReturnTDs","0"
"401525466","Syracuse","ACC","home","65","puntReturns","7"
"401525466","Syracuse","ACC","home","65","passingTDs","7"
"401525466","Syracuse","ACC","home","65","kickReturnYards","0"
"401525466","Syracuse","ACC","home","65","kickReturnTDs","0"
"401525466","Syracuse","ACC","home","65","kickReturns","1"
"401525466","Syracuse","ACC","home","65","kickingPoints","11"
"401525466","Syracuse","ACC","home","65","interceptionYards","66"
"401525466","Syracuse","ACC","home","65","interceptionTDs","1"
"401525466","Syracuse","ACC","home","65","passesIntercepted","2"
"401525466","Syracuse","ACC","home","65","fumblesRecovered","1"
"401525466","Syracuse","ACC","home","65","totalFumbles","4"
"401525466","Syracuse","ACC","home","65","tacklesForLoss","9"
"401525466","Syracuse","ACC","home","65","defensiveTDs","1"
"401525466","Syracuse","ACC","home","65","tackles","11"
"401525466","Syracuse","ACC","home","65","sacks","3"
"401525466","Syracuse","ACC","home","65","qbHurries","3"
"401525466","Syracuse","ACC","home","65","passesDeflected","1"
"401525466","Syracuse","ACC","home","65","possessionTime","30:40"
"401525466","Syracuse","ACC","home","65","interceptions","1"
"401525466","Syracuse","ACC","home","65","fumblesLost","2"
"401525466","Syracuse","ACC","home","65","turnovers","3"
"401525466","Syracuse","ACC","home","65","totalPenaltiesYards","7-60"
"401525466","Syracuse","ACC","home","65","yardsPerRushAttempt","5.2"
"401525466","Syracuse","ACC","home","65","rushingAttempts","52"
"401525466","Syracuse","ACC","home","65","rushingYards","271"
"401525466","Syracuse","ACC","home","65","yardsPerPass","11.0"
"401525466","Syracuse","ACC","home","65","completionAttempts","28-37"
"401525466","Syracuse","ACC","home","65","netPassingYards","406"
"401525466","Syracuse","ACC","home","65","totalYards","677"
"401525466","Syracuse","ACC","home","65","fourthDownEff","1-2"
"401525466","Syracuse","ACC","home","65","thirdDownEff","9-16"
"401525466","Syracuse","ACC","home","65","firstDowns","34"
"401525466","Colgate","Patriot","away","0","rushingTDs","0"
"401525466","Colgate","Patriot","away","0","passingTDs","0"
"401525466","Colgate","Patriot","away","0","interceptionYards","16"
"401525466","Colgate","Patriot","away","0","interceptionTDs","0"
"401525466","Colgate","Patriot","away","0","passesIntercepted","1"
"401525466","Colgate","Patriot","away","0","fumblesRecovered","2"
"401525466","Colgate","Patriot","away","0","totalFumbles","3"
"401525466","Colgate","Patriot","away","0","tacklesForLoss","6.5"
"401525466","Colgate","Patriot","away","0","defensiveTDs","0"
"401525466","Colgate","Patriot","away","0","tackles","33"
"401525466","Colgate","Patriot","away","0","sacks","3"
