"Game Id","School","Conference","HomeAway","Points","Stat Category","Stat"
"401012255","Missouri","SEC","home","51","rushingTDs","2"
"401012255","Missouri","SEC","home","51","puntReturnYards","-10"
"401012255","Missouri","SEC","home","51","puntReturnTDs","0"
"401012255","Missouri","SEC","home","51","puntReturns","3"
"401012255","Missouri","SEC","home","51","passingTDs","4"
"401012255","Missouri","SEC","home","51","kickingPoints","15"
"401012255","Missouri","SEC","home","51","fumblesRecovered","1"
"401012255","Missouri","SEC","home","51","totalFumbles","0"
"401012255","Missouri","SEC","home","51","tacklesForLoss","5"
"401012255","Missouri","SEC","home","51","defensiveTDs","0"
"401012255","Missouri","SEC","home","51","tackles","38"
"401012255","Missouri","SEC","home","51","sacks","3"
"401012255","Missouri","SEC","home","51","qbHurries","2"
"401012255","Missouri","SEC","home","51","passesDeflected","4"
"401012255","Missouri","SEC","home","51","firstDowns","26"
"401012255","Missouri","SEC","home","51","thirdDownEff","8-15"
"401012255","Missouri","SEC","home","51","fourthDownEff","0-0"
"401012255","Missouri","SEC","home","51","totalYards","558"
"401012255","Missouri","SEC","home","51","netPassingYards","394"
"401012255","Missouri","SEC","home","51","completionAttempts","23-34"
"401012255","Missouri","SEC","home","51","yardsPerPass","11.6"
"401012255","Missouri","SEC","home","51","rushingYards","164"
"401012255","Missouri","SEC","home","51","rushingAttempts","44"
"401012255","Missouri","SEC","home","51","yardsPerRushAttempt","3.7"
"401012255","Missouri","SEC","home","51","totalPenaltiesYards","4-45"
"401012255","Missouri","SEC","home","51","turnovers","0"
"401012255","Missouri","SEC","home","51","fumblesLost","0"
"401012255","Missouri","SEC","home","51","interceptions","0"
"401012255","Missouri","SEC","home","51","possessionTime","33:17"
"401012255","UT Martin","OVC","away","14","rushingTDs","1"
"401012255","UT Martin","OVC","away","14","puntReturnYards","4"
"401012255","UT Martin","OVC","away","14","puntReturnTDs","0"
"401012255","UT Martin","OVC","away","14","puntReturns","2"
"401012255","UT Martin","OVC","away","14","passingTDs","1"
"401012255","UT Martin","OVC","away","14","kickReturnYards","52"
"401012255","UT Martin","OVC","away","14","kickReturnTDs","0"
"401012255","UT Martin","OVC","away","14","kickReturns","3"
