"Game Id","School","Conference","HomeAway","Points","Stat Category","Stat"
"401403986","Arizona State","Pac-12","home","21","rushingTDs","2"
"401403986","Arizona State","Pac-12","home","21","passingTDs","1"
"401403986","Arizona State","Pac-12","home","21","kickReturnYards","82"
"401403986","Arizona State","Pac-12","home","21","kickReturnTDs","0"
"401403986","Arizona State","Pac-12","home","21","kickReturns","5"
"401403986","Arizona State","Pac-12","home","21","kickingPoints","3"
"401403986","Arizona State","Pac-12","home","21","interceptionYards","32"
"401403986","Arizona State","Pac-12","home","21","interceptionTDs","0"
"401403986","Arizona State","Pac-12","home","21","passesIntercepted","1"
"401403986","Arizona State","Pac-12","home","21","fumblesRecovered","0"
"401403986","Arizona State","Pac-12","home","21","totalFumbles","1"
"401403986","Arizona State","Pac-12","home","21","tacklesForLoss","4"
"401403986","Arizona State","Pac-12","home","21","defensiveTDs","0"
"401403986","Arizona State","Pac-12","home","21","tackles","34"
"401403986","Arizona State","Pac-12","home","21","sacks","2"
"401403986","Arizona State","Pac-12","home","21","qbHurries","3"
"401403986","Arizona State","Pac-12","home","21","passesDeflected","1"
"401403986","Arizona State","Pac-12","home","21","possessionTime","25:17"
"401403986","Arizona State","Pac-12","home","21","interceptions","0"
"401403986","Arizona State","Pac-12","home","21","fumblesLost","1"
"401403986","Arizona State","Pac-12","home","21","turnovers","1"
"401403986","Arizona State","Pac-12","home","21","totalPenaltiesYards","9-84"
"401403986","Arizona State","Pac-12","home","21","yardsPerRushAttempt","7.4"
"401403986","Arizona State","Pac-12","home","21","rushingAttempts","23"
"401403986","Arizona State","Pac-12","home","21","rushingYards","170"
"401403986","Arizona State","Pac-12","home","21","yardsPerPass","5.7"
"401403986","Arizona State","Pac-12","home","21","completionAttempts","20-32"
"401403986","Arizona State","Pac-12","home","21","netPassingYards","182"
"401403986","Arizona State","Pac-12","home","21","totalYards","352"
"401403986","Arizona State","Pac-12","home","21","fourthDownEff","0-1"
"401403986","Arizona State","Pac-12","home","21","thirdDownEff","4-9"
"401403986","Arizona State","Pac-12","home","21","firstDowns","18"
"401403986","Eastern Michigan","Mid-American","away","30","rushingTDs","2"
"401403986","Eastern Michigan","Mid-American","away","30","puntReturnYards","11"
"401403986","Eastern Michigan","Mid-American","away","30","puntReturnTDs","0"
"401403986","Eastern Michigan","Mid-American","away","30","puntReturns","1"
"401403986","Eastern Michigan","Mid-American","away","30","passingTDs","1"
"401403986","Eastern Michigan","Mid-American","away","30","kickReturnYards","21"
"401403986","Eastern Michigan","Mid-American","away","30","kickReturnTDs","0"
"401403986","Eastern Michigan","Mid-American","away","30","kickReturns","1"
"401403986","Eastern Michigan","Mid-American","away","30","kickingPoints","12"
"401403986","Eastern Michigan","Mid-American","away","30","fumblesRecovered","1"
"401403986","Eastern Michigan","Mid-American","away","30","totalFumbles","2"
"401403986","Eastern Michigan","Mid-American","away","30","tacklesForLoss","1"
"401403986","Eastern Michigan","Mid-American","away","30","defensiveTDs","0"
"401403986","Eastern Michigan","Mid-American","away","30","tackles","21"
"401403986","Eastern Michigan","Mid-American","away","30","sacks","0"
"401403986","Eastern Michigan","Mid-American","away","30","qbHurries","1"
"401403986","Eastern Michigan","Mid-American","away","30","passesDeflected","4"
"401403986","Eastern Michigan","Mid-American","away","30","possessionTime","34:43"
"401403986","Eastern Michigan","Mid-American","away","30","interceptions","1"
"401403986","Eastern Michigan","Mid-American","away","30","fumblesLost","0"
"401403986","Eastern Michigan","Mid-American","away","30","turnovers","1"
"401403986","Eastern Michigan","Mid-American","away","30","totalPenaltiesYards","5-47"
"401403986","Eastern Michigan","Mid-American","away","30","yardsPerRushAttempt","6.0"
"401403986","Eastern Michigan","Mid-American","away","30","rushingAttempts","51"
"401403986","Eastern Michigan","Mid-American","away","30","rushingYards","305"
"401403986","Eastern Michigan","Mid-American","away","30","yardsPerPass","7.0"
"401403986","Eastern Michigan","Mid-American","away","30","completionAttempts","14-22"
"401403986","Eastern Michigan","Mid-American","away","30","netPassingYards","153"
"401403986","Eastern Michigan","Mid-American","away","30","totalYards","458"
"401403986","Eastern Michigan","Mid-American","away","30","fourthDownEff","0-0"
"401403986","Eastern Michigan","Mid-American","away","30","thirdDownEff","11-15"
"401403986","Eastern Michigan","Mid-American","away","30","firstDowns","25"
"401403987","California","Pac-12","away","17","rushingTDs","1"
"401403987","California","Pac-12","away","17","puntReturnYards","16"
"401403987","California","Pac-12","away","17","puntReturnTDs","0"
"401403987","California","Pac-12","away","17","puntReturns","2"
"401403987","California","Pac-12","away","17","passingTDs","1"
"401403987","California","Pac-12","away","17","kickReturnYards","23"
"401403987","California","Pac-12","away","17","kickReturnTDs","0"
"401403987","California","Pac-12","away","17","kickReturns","1"
"401403987","California","Pac-12","away","17","kickingPoints","5"
"401403987","California","Pac-12","away","17","fumblesRecovered","2"
"401403987","California","Pac-12","away","17","totalFumbles","0"
"401403987","California","Pac-12","away","17","tacklesForLoss","4"
"401403987","California","Pac-12","away","17","defensiveTDs","0"
"401403987","California","Pac-12","away","17","tackles","27"
"401403987","California","Pac-12","away","17","sacks","2"
"401403987","California","Pac-12","away","17","qbHurries","0"
"401403987","California","Pac-12","away","17","passesDeflected","1"
"401403987","California","Pac-12","away","17","possessionTime","26:58"
"401403987","California","Pac-12","away","17","interceptions","0"
"401403987","California","Pac-12","away","17","fumblesLost","0"
"401403987","California","Pac-12","away","17","turnovers","0"
"401403987","California","Pac-12","away","17","totalPenaltiesYards","6-59"
"401403987","California","Pac-12","away","17","yardsPerRushAttempt","3.6"
"401403987","California","Pac-12","away","17","rushingAttempts","31"
"401403987","California","Pac-12","away","17","rushingYards","112"
"401403987","California","Pac-12","away","17","yardsPerPass","5.0"
"401403987","California","Pac-12","away","17","completionAttempts","16-37"
"401403987","California","Pac-12","away","17","netPassingYards","184"
"401403987","California","Pac-12","away","17","totalYards","296"
"401403987","California","Pac-12","away","17","fourthDownEff","1-3"
"401403987","California","Pac-12","away","17","thirdDownEff","4-15"
"401403987","California","Pac-12","away","17","firstDowns","18"
"401403987","Notre Dame","FBS Independents","home","24","rushingTDs","1"
"401403987","Notre Dame","FBS Independents","home","24","puntReturnYards","22"
"401403987","Notre Dame","FBS Independents","home","24","puntReturnTDs","0"
"401403987","Notre Dame","FBS Independents","home","24","puntReturns","4"
"401403987","Notre Dame","FBS Independents","home","24","passingTDs","2"
"401403987","Notre Dame","FBS Independents","home","24","kickReturnYards","34"
"401403987","Notre Dame","FBS Independents","home","24","kickReturnTDs","0"
"401403987","Notre Dame","FBS Independents","home","24","kickReturns","2"
"401403987","Notre Dame","FBS Independents","home","24","kickingPoints","6"
"401403987","Notre Dame","FBS Independents","home","24","fumblesRecovered","0"
"401403987","Notre Dame","FBS Independents","home","24","totalFumbles","1"
"401403987","Notre Dame","FBS Independents","home","24","tacklesForLoss","8"
"401403987","Notre Dame","FBS Independents","home","24","defensiveTDs","0"
"401403987","Notre Dame","FBS Independents","home","24","tackles","18"
"401403987","Notre Dame","FBS Independents","home","24","sacks","6"
"401403987","Notre Dame","FBS Independents","home","24","qbHurries","5"
"401403987","Notre Dame","FBS Independents","home","24","passesDeflected","3"
"401403987","Notre Dame","FBS Independents","home","24","possessionTime","33:02"
"401403987","Notre Dame","FBS Independents","home","24","interceptions","0"
"401403987","Notre Dame","FBS Independents","home","24","fumblesLost","1"
"401403987","Notre Dame","FBS Independents","home","24","turnovers","1"
"401403987","Notre Dame","FBS Independents","home","24","totalPenaltiesYards","8-66"
"401403987","Notre Dame","FBS Independents","home","24","yardsPerRushAttempt","3.6"
"401403987","Notre Dame","FBS Independents","home","24","rushingAttempts","41"
"401403987","Notre Dame","FBS Independents","home","24","rushingYards","147"
"401403987","Notre Dame","FBS Independents","home","24","yardsPerPass","6.5"
"401403987","Notre Dame","FBS Independents","home","24","completionAttempts","17-23"
"401403987","Notre Dame","FBS Independents","home","24","netPassingYards","150"
"401403987","Notre Dame","FBS Independents","home","24","totalYards","297"
"401403987","Notre Dame","FBS Independents","home","24","fourthDownEff","0-0"
"401403987","Notre Dame","FBS Independents","home","24","thirdDownEff","3-12"
"401403987","Notre Dame","FBS Independents","home","24","firstDowns","17"
