"Game Id","School","Conference","HomeAway","Points","Stat Category","Stat"
"401282770","Maryland","Big Ten","home","18","fumblesRecovered","0"
"401282770","Maryland","Big Ten","home","18","rushingTDs","1"
"401282770","Maryland","Big Ten","home","18","puntReturnYards","6"
"401282770","Maryland","Big Ten","home","18","puntReturnTDs","0"
"401282770","Maryland","Big Ten","home","18","puntReturns","1"
"401282770","Maryland","Big Ten","home","18","passingTDs","1"
"401282770","Maryland","Big Ten","home","18","kickReturnYards","33"
"401282770","Maryland","Big Ten","home","18","kickReturnTDs","0"
"401282770","Maryland","Big Ten","home","18","kickReturns","2"
"401282770","Maryland","Big Ten","home","18","kickingPoints","4"
"401282770","Maryland","Big Ten","home","18","tacklesForLoss","1"
"401282770","Maryland","Big Ten","home","18","defensiveTDs","0"
"401282770","Maryland","Big Ten","home","18","tackles","54"
"401282770","Maryland","Big Ten","home","18","sacks","1"
"401282770","Maryland","Big Ten","home","18","qbHurries","0"
"401282770","Maryland","Big Ten","home","18","passesDeflected","3"
"401282770","Maryland","Big Ten","home","18","possessionTime","30:02"
"401282770","Maryland","Big Ten","home","18","interceptions","1"
"401282770","Maryland","Big Ten","home","18","fumblesLost","0"
"401282770","Maryland","Big Ten","home","18","turnovers","1"
"401282770","Maryland","Big Ten","home","18","totalPenaltiesYards","8-59"
"401282770","Maryland","Big Ten","home","18","yardsPerRushAttempt","4.1"
"401282770","Maryland","Big Ten","home","18","rushingAttempts","44"
"401282770","Maryland","Big Ten","home","18","rushingYards","181"
"401282770","Maryland","Big Ten","home","18","yardsPerPass","5.4"
"401282770","Maryland","Big Ten","home","18","completionAttempts","19-33"
"401282770","Maryland","Big Ten","home","18","netPassingYards","178"
"401282770","Maryland","Big Ten","home","18","totalYards","359"
"401282770","Maryland","Big Ten","home","18","fourthDownEff","0-2"
"401282770","Maryland","Big Ten","home","18","thirdDownEff","3-14"
"401282770","Maryland","Big Ten","home","18","firstDowns","20"
"401282770","Michigan","Big Ten","away","59","rushingTDs","3"
"401282770","Michigan","Big Ten","away","59","puntReturnYards","18"
"401282770","Michigan","Big Ten","away","59","puntReturnTDs","0"
"401282770","Michigan","Big Ten","away","59","puntReturns","4"
"401282770","Michigan","Big Ten","away","59","passingTDs","3"
"401282770","Michigan","Big Ten","away","59","kickReturnYards","110"
"401282770","Michigan","Big Ten","away","59","kickReturnTDs","1"
"401282770","Michigan","Big Ten","away","59","kickReturns","4"
"401282770","Michigan","Big Ten","away","59","kickingPoints","11"
"401282770","Michigan","Big Ten","away","59","interceptionYards","42"
"401282770","Michigan","Big Ten","away","59","interceptionTDs","1"
"401282770","Michigan","Big Ten","away","59","passesIntercepted","1"
"401282770","Michigan","Big Ten","away","59","fumblesRecovered","0"
"401282770","Michigan","Big Ten","away","59","totalFumbles","2"
"401282770","Michigan","Big Ten","away","59","tacklesForLoss","4"
"401282770","Michigan","Big Ten","away","59","defensiveTDs","2"
"401282770","Michigan","Big Ten","away","59","tackles","56"
"401282770","Michigan","Big Ten","away","59","sacks","2"
"401282770","Michigan","Big Ten","away","59","qbHurries","0"
"401282770","Michigan","Big Ten","away","59","passesDeflected","3"
"401282770","Michigan","Big Ten","away","59","possessionTime","29:58"
"401282770","Michigan","Big Ten","away","59","interceptions","0"
"401282770","Michigan","Big Ten","away","59","fumblesLost","0"
"401282770","Michigan","Big Ten","away","59","turnovers","0"
"401282770","Michigan","Big Ten","away","59","totalPenaltiesYards","6-50"
"401282770","Michigan","Big Ten","away","59","yardsPerRushAttempt","4.3"
"401282770","Michigan","Big Ten","away","59","rushingAttempts","35"
"401282770","Michigan","Big Ten","away","59","rushingYards","151"
"401282770","Michigan","Big Ten","away","59","yardsPerPass","8.8"
"401282770","Michigan","Big Ten","away","59","completionAttempts","29-40"
"401282770","Michigan","Big Ten","away","59","netPassingYards","352"
"401282770","Michigan","Big Ten","away","59","totalYards","503"
"401282770","Michigan","Big Ten","away","59","fourthDownEff","1-3"
"401282770","Michigan","Big Ten","away","59","thirdDownEff","7-13"
"401282770","Michigan","Big Ten","away","59","firstDowns","24"
"401282721","Illinois","Big Ten","away","23","fumblesRecovered","0"
"401282721","Illinois","Big Ten","away","23","rushingTDs","0"
"401282721","Illinois","Big Ten","away","23","puntReturnYards","0"
"401282721","Illinois","Big Ten","away","23","puntReturnTDs","0"
"401282721","Illinois","Big Ten","away","23","puntReturns","2"
"401282721","Illinois","Big Ten","away","23","passingTDs","2"
"401282721","Illinois","Big Ten","away","23","kickReturnYards","0"
"401282721","Illinois","Big Ten","away","23","kickReturnTDs","0"
"401282721","Illinois","Big Ten","away","23","kickReturns","3"
"401282721","Illinois","Big Ten","away","23","kickingPoints","11"
"401282721","Illinois","Big Ten","away","23","interceptionYards","0"
"401282721","Illinois","Big Ten","away","23","interceptionTDs","0"
"401282721","Illinois","Big Ten","away","23","passesIntercepted","1"
"401282721","Illinois","Big Ten","away","23","tacklesForLoss","9"
"401282721","Illinois","Big Ten","away","23","defensiveTDs","0"
"401282721","Illinois","Big Ten","away","23","tackles","54"
"401282721","Illinois","Big Ten","away","23","sacks","2"
"401282721","Illinois","Big Ten","away","23","qbHurries","1"
"401282721","Illinois","Big Ten","away","23","passesDeflected","0"
"401282721","Illinois","Big Ten","away","23","possessionTime","24:07"
"401282721","Illinois","Big Ten","away","23","interceptions","2"
"401282721","Illinois","Big Ten","away","23","fumblesLost","0"
"401282721","Illinois","Big Ten","away","23","turnovers","2"
"401282721","Illinois","Big Ten","away","23","totalPenaltiesYards","10-96"
"401282721","Illinois","Big Ten","away","23","yardsPerRushAttempt","2.6"
