"Game Id","School","Conference","HomeAway","Points","Stat Category","Stat"
"401282698","Pittsburgh","ACC","home","48","rushingTDs","1"
"401282698","Pittsburgh","ACC","home","48","puntReturnYards","38"
"401282698","Pittsburgh","ACC","home","48","puntReturnTDs","0"
"401282698","Pittsburgh","ACC","home","48","puntReturns","2"
"401282698","Pittsburgh","ACC","home","48","passingTDs","4"
"401282698","Pittsburgh","ACC","home","48","kickReturnYards","98"
"401282698","Pittsburgh","ACC","home","48","kickReturnTDs","1"
"401282698","Pittsburgh","ACC","home","48","kickReturns","1"
"401282698","Pittsburgh","ACC","home","48","kickingPoints","12"
"401282698","Pittsburgh","ACC","home","48","interceptionYards","0"
"401282698","Pittsburgh","ACC","home","48","interceptionTDs","0"
"401282698","Pittsburgh","ACC","home","48","passesIntercepted","1"
"401282698","Pittsburgh","ACC","home","48","fumblesRecovered","0"
"401282698","Pittsburgh","ACC","home","48","totalFumbles","1"
"401282698","Pittsburgh","ACC","home","48","tacklesForLoss","8"
"401282698","Pittsburgh","ACC","home","48","defensiveTDs","1"
"401282698","Pittsburgh","ACC","home","48","tackles","41"
"401282698","Pittsburgh","ACC","home","48","sacks","5"
"401282698","Pittsburgh","ACC","home","48","qbHurries","1"
"401282698","Pittsburgh","ACC","home","48","passesDeflected","3"
"401282698","Pittsburgh","ACC","home","48","possessionTime","29:55"
"401282698","Pittsburgh","ACC","home","48","interceptions","2"
"401282698","Pittsburgh","ACC","home","48","fumblesLost","0"
"401282698","Pittsburgh","ACC","home","48","turnovers","2"
"401282698","Pittsburgh","ACC","home","48","totalPenaltiesYards","8-65"
"401282698","Pittsburgh","ACC","home","48","yardsPerRushAttempt","4.4"
"401282698","Pittsburgh","ACC","home","48","rushingAttempts","38"
"401282698","Pittsburgh","ACC","home","48","rushingYards","169"
"401282698","Pittsburgh","ACC","home","48","yardsPerPass","8.1"
"401282698","Pittsburgh","ACC","home","48","completionAttempts","26-42"
"401282698","Pittsburgh","ACC","home","48","netPassingYards","340"
"401282698","Pittsburgh","ACC","home","48","totalYards","509"
"401282698","Pittsburgh","ACC","home","48","fourthDownEff","2-2"
"401282698","Pittsburgh","ACC","home","48","thirdDownEff","5-14"
"401282698","Pittsburgh","ACC","home","48","firstDowns","28"
"401282698","Virginia","ACC","away","38","rushingTDs","2"
"401282698","Virginia","ACC","away","38","passingTDs","3"
"401282698","Virginia","ACC","away","38","kickingPoints","8"
"401282698","Virginia","ACC","away","38","interceptionYards","33"
"401282698","Virginia","ACC","away","38","interceptionTDs","0"
"401282698","Virginia","ACC","away","38","passesIntercepted","2"
"401282698","Virginia","ACC","away","38","fumblesRecovered","0"
"401282698","Virginia","ACC","away","38","totalFumbles","2"
"401282698","Virginia","ACC","away","38","tacklesForLoss","4"
"401282698","Virginia","ACC","away","38","defensiveTDs","0"
"401282698","Virginia","ACC","away","38","tackles","42"
"401282698","Virginia","ACC","away","38","sacks","3"
"401282698","Virginia","ACC","away","38","qbHurries","18"
"401282698","Virginia","ACC","away","38","passesDeflected","5"
"401282698","Virginia","ACC","away","38","possessionTime","30:05"
"401282698","Virginia","ACC","away","38","interceptions","1"
"401282698","Virginia","ACC","away","38","fumblesLost","0"
"401282698","Virginia","ACC","away","38","turnovers","1"
"401282698","Virginia","ACC","away","38","totalPenaltiesYards","8-65"
"401282698","Virginia","ACC","away","38","yardsPerRushAttempt","1.1"
"401282698","Virginia","ACC","away","38","rushingAttempts","24"
"401282698","Virginia","ACC","away","38","rushingYards","27"
"401282698","Virginia","ACC","away","38","yardsPerPass","9.5"
